mount_code,명산_소재지,명산_높이,ㅁ,난이도,특징_및_선정_이유,교통정보
467702901,"전라남도 고흥군 점암면, 영남면",606.9,산행시간 ,초급,"여덟개의 암봉으로 이루어진 산세가 험준하고 기암괴석이 많으며 조망이 좋고 도립공원으로 지정(1998년)된 점 등을 고려하여 선정, 예전에 화엄사, 송광사, 대흥사와 함께 호남 4대 사찰로 꼽히던 능가사가 있음. 신선대, 강산폭포 및 자연휴양림이 있음. 정상에서 대마도까지 보일 정도로 조망이 좋음","기점은 고흥읍이다. 점암면소, 능가사 입구, 우천리, 영남면소를 거치는 군내버스가 18회 있다. 고흥으로는 서울 강남터미널과 부산 사상터미널 버스가 6회씩 다닌다. 광주에서는 67회, 철도교통의 요지인 순천에서는 90회, 고흥의 관문 벌교에서는 20분 간격으로 있다. 호남고속국도 순천IC→벌교 방면 2번 국도→벌교에서 고흥 방면 15번 국도, 벌교에서 고흥 방면 15·27·77번 공동국도→과역에서 점암 방면 855번 지방도"
491102401,제주특별자치도,1947.3,산행시간 ,초급,"남한에서 가장 높은 우리나라 3대 영산의 하나로 산마루에는 분화구인 백록담이 있고 1,800여종의 식물과 울창한 자연림 등 고산식물의 보고이며 국립공원으로 지정(1970년)된 점 등을 고려하여 선정, 남한의 최고봉으로서 백록담, 탐라계곡, 안덕계곡, 왕관릉, 성판암, 천지연 등이 유명"," 제주시외버스터미널이 기점이다. 이곳에서 각 들머리로 가는 버스가 많이 있다. -제주시외버스터미널→성판악, 서귀포 방면 15분 간격    -제주시외버스터미널→영실, 어리목: 중문방면 80분 간격  -제주시외버스터미널-관음사, 정기노선없음 서울, 부산, 대구, 광주, 여수, 진주-항공편 이용, 인천, 부산, 목포, 완도-여객선 이용, 제주나 서귀포에서 시내버스 이용."
418204301,"경기도 가평군 북면, 강원도 화천군 사내면",1468.3,산행시간 ,초급,"경기 제１의 고봉으로 애기봉을 거쳐 수덕산까지 약 10㎞의 능선 경관이 뛰어나며 시계가 거의１백㎞에 달하는 등 조망이 좋은 점 등을 고려하여 선정, 집다리골 자연휴양림이 있으며, 정상에서 중서부지역 대부분의 산을 조망할 수 있음"," 기점은 가평이다. 가평으로는 경춘선 열차가 1시간 간격으로 다닌다. 가평→화악리: 하루 4회 운행.  가평→조무락골 입구 용수동: 하루 5회 운행  46번 국도→가평읍내에서 북면 방면 75번 국도→적목리 오동골, 가림, 용수동. 화악리로 갈 경우는 북면에서 391번 지방도로 접어든다. "
487403301,"경상남도 창녕군 창녕읍, 고암면",757.7,산행시간 ,초급,"억새밭과 진달래 군락 등 경관이 아름다우며 화왕산성, 목마산성 등이 있고 군립공원인 점 등을 고려하여 선정, 해마다 정월대보름이 되면 정상 일대의 억새평전에서 달맞이 행사가 열림. 정상에 화산활동으로 생긴 분화구 못(용지)이 3개 있음. 송현동 고분군 및 석불좌상, 대웅전 등 4점의 보물이 있는 관룡사 등이 유명",기점은 창녕이다. F91- 창녕읍→옥천리 : 하루 6회 운행경부고속국도-금호분기점-구마고속국도-창녕IC-옥천리
488906401,"경상남도 합천군 대병면ㆍ가회면, 산청군 차황면",1113.1,산행시간 ,초급,"화강암 기암괴석과 소나무, 철쭉, 활엽수림이 어우러져 경관이 아름다운 점 등을 고려하여 선정, 합천호 푸른물에 하봉, 중봉, 상봉의 산 그림자가 잠기면 세송이 매화꽃이 물에 잠긴 것 같다고 하여 수중매라는 별칭으로도 불림. 산 아래의 황매평전에는 목장지대와 고산 철쭉 자생지가 있으며, 통일신라시대의 고찰인 염암사지(사적131호)가 유명","가회면이나 대병면은 합천, 차황면은 산청이 기점이다. 가회면은 합천에서 하루 14회 있는 진주행 직행을 타고 삼가에서 내려 택시를 이용한다. 대병면은 완행버스가 50분 간격으로 있다. 차황면은 산청에서 군내버스가 15회 있는데 이 중 장박리행은 9번, 신촌행은 4번이다. 대전-통영고속국도로 가다 차황면은 산청IC→59번 국도, 가회면은 단성IC→20번 국도 합천방향→대의에서 33번 국도→삼가에서 60번 지방도"
488703501,"경상남도 함양군 안의면, 서하면, 서상면",1192.5,산행시간 ,초급,"거망에서 황석으로 이어지는 능선에 있는 광활한 억새밭 등 경관이 아름답고 황석산성 등 역사적 유적이 있는 점 등을 고려하여 선정, 정유재란 당시 왜군에게 마지막까지 항거하던 사람들이 성이 무너지자 죽음을 당하고 부녀자들은 천길 절벽에서 몸을 날려 지금껏 황석산 북쪽 바위 벼랑이 핏빛이라는 전설이 있는 황석산성이 있음","기점은 함양이다. 거창에서도 안의행 버스가 30분 간격, 용추사행 버스가 1시간 간격으로 운행한다.- 함양→안의 : 하루 12회 운행    -함양→용추사 : 1시간 간격 운행 88고속도로 함양 IC-3번 국도-안의-용추사 일주문"
471500901,경상북도 김천시 대항면,1111.4,산행시간 ,초급,"전체적인 산세는 특징 없이 완만한 편이나 산림이 울창하고 산 동쪽으로 흘러내리는 계곡은 곳곳에 폭포와 소를 이뤄 계곡미가 아름다운 점 등을 고려하여 선정, 특히 직지사 서쪽 200m 지점에 있는 천룡대부터 펼쳐지는 능여계곡은 대표적인 계곡으로 봄철에는 진달래, 벚꽃, 산목련이 유명.",기점은 김천이다. 김천역에서  직지사 입구까지 일반버스(11번)와 좌석버스(111번)가 06:00부터 22:40까지 10분 간격으로 운행한다. 20분 소요경부고속국도 김천IC-대전 영동방면 4번 국도. 15분 소요
472801401,경상북도 문경시 동로면,1078.9,산행시간 ,초급,"울창한 산림이 암벽과 어우러져 경관이 아름다우며 황장목이 유명하고 조선시대 봉산 표지석이 있는 등 경관 및 산림문화적 측면을 고려하여 선정, 동국여지승람, 대동지지, 예천군 읍지 등에는 작성산으로 표기","기점은 옛 점촌시, 지금의 문경시 중심부다. 모전동에 있는 점촌시외버스정류장에서 동로행 버스가 10회 있으며 동로에서 생달 가는 버스는 4회 있다. 점촌정류장으로는 동서울터미널에서 직통버스가 30분 간격, 구미·김천·대구북부터미널에서는 이보다 더 자주 있다. 경상북도 이외의 지역으로는 울산, 부산, 마산, 진주, 인천, 부천, 수원, 성남, 청주, 충주, 원주, 태백, 대전에서 버스가 다닌다. 열차는 부산에서 출발하는 김천 경유 영주행이 4편(하나는 강릉행) 있다. ①중부내륙고속국도 문경새재IC→문경 방면 3번 국도→문경읍에서 동로행 901번 지방도②중앙고속국도 단양IC→단성 방면 5번 국도→단성에서 문경 방면 59번 국도"
437603201,"경상북도 문경시 가은읍, 충청북도 괴산군 연풍면",996.4,산행시간 ,초급,산 전체가 하나의 바위처럼 보이고 바위 낭떠러지들이 하얗게 드러나 있어 주변의 산에서뿐만 아니라 먼 산에서도 쉽게 알아볼 수 있으며 기암괴석과 풍부한 수량이 어우러진 백운곡 등 경관이 수려하고 마애본좌상 등 역사유적이 있는 점 등을 고려하여 선정,"기점은 연풍이다.  연풍에서 은티마을행 시내버스는 08:10, 13:10, 18:50 1일 3회 운행한다. 이 버스는 괴산(☎아성교통 043-834-3025)에서 출발한다.  - 동서울→충주 : 1일 20회 운행    >충주→연풍 :1일 15회 운행  - 동서울→괴산 1일 12회 운행     ① 중부고속국도 증평IC-연풍면소재지-은티  ② 중부내륙고속국도 괴산(연풍)IC-은티"
,,,,,,
